,index,Filename,Style,Theme,Time,Train,Weight
18749,18749,smb1_grass_night\bCG_Ex7g9nE_5_0078.jpg,smb1,grass,night,True,0.7662255921126964
9743,9743,smb1_airship_day\0ZI1hJ2Kalo_2_0003.jpg,smb1,airship,day,True,1.7950469245956575
9146,9146,smb3_ghosthouse_night\-mXxAMAA6-Y_18_1111.jpg,smb3,ghosthouse,night,True,1.3941627436076967
16048,16048,smb1_underwater_day\ZtVdrcXYDzQ_12_1012.jpg,smb1,underwater,day,True,0.7414995901944197
27900,27900,menu\8y54Wlsyte8_11_0016.jpg,menu,,,True,1.3228280864947417
19382,19382,nsmb_underground_night\yrh5IKPiNZs_8_0070.jpg,nsmb,underground,night,True,1.3528233747194023
27086,27086,smw_jungle_day\-mXxAMAA6-Y_14_0016.jpg,smw,jungle,day,True,0.8758082891385972
27573,27573,smb1_sky_day\0ZI1hJ2Kalo_4_0104.jpg,smb1,sky,day,True,1.2518984747782453
25168,25168,nsmb_castle_day\0ZI1hJ2Kalo_9_0147.jpg,nsmb,castle,day,True,1.648249661736454
15582,15582,smb1_underwater_day\ZtVdrcXYDzQ_12_0546.jpg,smb1,underwater,day,True,0.7414995901944197
10625,10625,smw_castle_day\8y54Wlsyte8_8_0006.jpg,smw,castle,day,True,0.7247328914670338
11229,11229,menu\jI023XwCR04_2_0266.jpg,menu,,,True,1.3228280864947417
1516,1516,nsmb_castle_day\ZtVdrcXYDzQ_14_0137.jpg,nsmb,castle,day,True,1.648249661736454
18928,18928,sm3dw_ghosthouse_day\-mXxAMAA6-Y_12_0077.jpg,sm3dw,ghosthouse,day,True,0.8276386143495679
10384,10384,menu\asAgPrbyePY_11_0065.jpg,menu,,,True,1.3228280864947417
28679,28679,smb3_desert_day\-mXxAMAA6-Y_7_0052.jpg,smb3,desert,day,True,0.7350127820986567
15144,15144,smb1_underwater_day\ZtVdrcXYDzQ_12_0108.jpg,smb1,underwater,day,True,0.7414995901944197
31840,31840,menu\QmVPmh10FVE_10_0289.jpg,menu,,,False,1.0
31821,31821,menu\QmVPmh10FVE_10_0270.jpg,menu,,,False,1.0
7215,7215,smb3_jungle_day\jI023XwCR04_5_0075.jpg,smb3,jungle,day,True,1.6899972093628004
26597,26597,sm3dw_grass_day\h082aQwtlR4_4_0018.jpg,sm3dw,grass,day,True,0.4352893275588893
21113,21113,nsmb_ice_night\zXXtMhjoOCU_2_0104.jpg,nsmb,ice,night,True,0.9441021606792226
31741,31741,menu\QmVPmh10FVE_10_0190.jpg,menu,,,False,1.0
19942,19942,smw_desert_day\8y54Wlsyte8_2_0028.jpg,smw,desert,day,True,0.380906124352441
20251,20251,smw_ghosthouse_night\6kj1CljrOSs_7_0130.jpg,smw,ghosthouse,night,True,0.7224978127154451
20771,20771,smw_castle_day\QmVPmh10FVE_6_0003.jpg,smw,castle,day,True,0.7247328914670338
12192,12192,smw_grass_night\asAgPrbyePY_0_0031.jpg,smw,grass,night,True,0.379991437817136
2069,2069,nsmb_airship_night\sibl3_fJTds_25_0059.jpg,nsmb,airship,night,True,1.4151789353834578
19459,19459,sm3dw_ice_day\h082aQwtlR4_7_0027.jpg,sm3dw,ice,day,True,0.47553028005024095
1879,1879,nsmb_desert_day\sibl3_fJTds_27_0015.jpg,nsmb,desert,day,True,0.8662893570986944
10162,10162,nsmb_castle_night\zXXtMhjoOCU_13_0072.jpg,nsmb,castle,night,True,1.1521164138319717
21231,21231,menu\ZtVdrcXYDzQ_0_0025.jpg,menu,,,True,1.3228280864947417
29800,29800,smb3_jungle_night\yrh5IKPiNZs_18_0585.jpg,smb3,jungle,night,False,1.0
24446,24446,smb1_ghosthouse_night\jI023XwCR04_10_0050.jpg,smb1,ghosthouse,night,True,1.4568652323540725
20992,20992,sm3dw_grass_day\8y54Wlsyte8_3_0011.jpg,sm3dw,grass,day,True,0.4352893275588893
32249,32249,nsmb_grass_day\sibl3_fJTds_14_0128.jpg,nsmb,grass,day,False,1.0
30068,30068,nsmb_jungle_night\sibl3_fJTds_21_0193.jpg,nsmb,jungle,night,False,1.0
17179,17179,sm3dw_castle_day\8y54Wlsyte8_0_0047.jpg,sm3dw,castle,day,True,0.5803039795246749
16919,16919,smw_castle_day\Ejn1M5ai_iI_3_0026.jpg,smw,castle,day,True,0.7247328914670338
15271,15271,smb1_underwater_day\ZtVdrcXYDzQ_12_0235.jpg,smb1,underwater,day,True,0.7414995901944197
31901,31901,smw_grass_night\YuVG3cVdCEA_5_0060.jpg,smw,grass,night,False,1.0
25126,25126,nsmb_castle_day\0ZI1hJ2Kalo_9_0105.jpg,nsmb,castle,day,True,1.648249661736454
5666,5666,smw_castle_day\jI023XwCR04_18_0050.jpg,smw,castle,day,True,0.7247328914670338
24598,24598,smb1_ghosthouse_night\jI023XwCR04_10_0202.jpg,smb1,ghosthouse,night,True,1.4568652323540725
34691,34691,nsmb_desert_night\6kj1CljrOSs_4_0062.jpg,nsmb,desert,night,False,1.0
23959,23959,smb3_castle_day\6kj1CljrOSs_5_0028.jpg,smb3,castle,day,True,1.3984756473558513
17125,17125,smw_jungle_night\8y54Wlsyte8_12_0203.jpg,smw,jungle,night,True,0.6121846275543262
35893,35893,smb3_desert_night\-mXxAMAA6-Y_8_0853.jpg,smb3,desert,night,False,1.0
30146,30146,nsmb_jungle_night\sibl3_fJTds_21_0271.jpg,nsmb,jungle,night,False,1.0
14954,14954,smb1_ice_night\zXXtMhjoOCU_5_0578.jpg,smb1,ice,night,True,0.8370604270092479
16710,16710,nsmb_airship_night\jI023XwCR04_12_0330.jpg,nsmb,airship,night,True,1.4151789353834578
28872,28872,sm3dw_ice_day\uSdL2GGk7cY_2_0062.jpg,sm3dw,ice,day,False,1.0
11263,11263,sm3dw_underground_day\YuVG3cVdCEA_9_0020.jpg,sm3dw,underground,day,True,0.6813971040761194
15283,15283,smb1_underwater_day\ZtVdrcXYDzQ_12_0247.jpg,smb1,underwater,day,True,0.7414995901944197
35261,35261,smb3_desert_night\-mXxAMAA6-Y_8_0221.jpg,smb3,desert,night,False,1.0
19681,19681,smb1_jungle_day\yrh5IKPiNZs_4_0079.jpg,smb1,jungle,day,True,1.7660048573130427
17768,17768,smb3_castle_day\bCG_Ex7g9nE_12_0094.jpg,smb3,castle,day,True,1.3984756473558513
24684,24684,smb1_ghosthouse_night\jI023XwCR04_10_0288.jpg,smb1,ghosthouse,night,True,1.4568652323540725
35074,35074,smb3_desert_night\-mXxAMAA6-Y_8_0034.jpg,smb3,desert,night,False,1.0
29523,29523,smb3_jungle_night\yrh5IKPiNZs_18_0308.jpg,smb3,jungle,night,False,1.0
17545,17545,nsmb_grass_day\sibl3_fJTds_7_0027.jpg,nsmb,grass,day,True,1.2363614798818052
21710,21710,sm3dw_underground_day\-mXxAMAA6-Y_2_0012.jpg,sm3dw,underground,day,True,0.6813971040761194
22034,22034,menu\Xtg_BIX3E78_10_0229.jpg,menu,,,True,1.3228280864947417
14157,14157,menu\Xtg_BIX3E78_9_0115.jpg,menu,,,True,1.3228280864947417
4426,4426,smb1_sky_day\0ZI1hJ2Kalo_0_0032.jpg,smb1,sky,day,True,1.2518984747782453
14776,14776,smb1_ice_night\zXXtMhjoOCU_5_0400.jpg,smb1,ice,night,True,0.8370604270092479
12673,12673,menu\Ejn1M5ai_iI_2_0033.jpg,menu,,,True,1.3228280864947417
11887,11887,menu\bCG_Ex7g9nE_13_0039.jpg,menu,,,True,1.3228280864947417
13973,13973,smb1_sky_day\jI023XwCR04_20_0040.jpg,smb1,sky,day,True,1.2518984747782453
10356,10356,menu\asAgPrbyePY_11_0037.jpg,menu,,,True,1.3228280864947417
33203,33203,sm3dw_jungle_day\asAgPrbyePY_5_0001.jpg,sm3dw,jungle,day,False,1.0
23890,23890,smb3_airship_night\bCG_Ex7g9nE_10_0499.jpg,smb3,airship,night,True,1.2007242129203555
12492,12492,smw_sky_day\zXXtMhjoOCU_3_0034.jpg,smw,sky,day,True,0.6208494030072771
29925,29925,nsmb_jungle_night\sibl3_fJTds_21_0050.jpg,nsmb,jungle,night,False,1.0
21726,21726,sm3dw_underground_day\-mXxAMAA6-Y_2_0028.jpg,sm3dw,underground,day,True,0.6813971040761194
30020,30020,nsmb_jungle_night\sibl3_fJTds_21_0145.jpg,nsmb,jungle,night,False,1.0
34613,34613,nsmb_sky_night\8y54Wlsyte8_13_0404.jpg,nsmb,sky,night,False,1.0
18500,18500,menu\Ejn1M5ai_iI_7_0123.jpg,menu,,,True,1.3228280864947417
7854,7854,menu\bCG_Ex7g9nE_6_0179.jpg,menu,,,True,1.3228280864947417
15423,15423,smb1_underwater_day\ZtVdrcXYDzQ_12_0387.jpg,smb1,underwater,day,True,0.7414995901944197
5520,5520,smw_ice_day\sibl3_fJTds_13_0053.jpg,smw,ice,day,True,0.5938825977433875
401,401,smw_sky_day\zXXtMhjoOCU_9_0029.jpg,smw,sky,day,True,0.6208494030072771
30371,30371,nsmb_ice_day\h082aQwtlR4_10_0046.jpg,nsmb,ice,day,False,1.0
18282,18282,menu\f6ouZR_ORgo_5_0165.jpg,menu,,,True,1.3228280864947417
12312,12312,smw_ice_day\uSdL2GGk7cY_5_0061.jpg,smw,ice,day,True,0.5938825977433875
33475,33475,smw_airship_day\0ZI1hJ2Kalo_10_0039.jpg,smw,airship,day,False,1.0
13165,13165,smb1_grass_night\sibl3_fJTds_2_0115.jpg,smb1,grass,night,True,0.7662255921126964
20921,20921,sm3dw_ice_day\6kj1CljrOSs_3_0124.jpg,sm3dw,ice,day,True,0.47553028005024095
13853,13853,nsmb_castle_day\sibl3_fJTds_5_0072.jpg,nsmb,castle,day,True,1.648249661736454
2688,2688,smw_castle_day\QmVPmh10FVE_2_0028.jpg,smw,castle,day,True,0.7247328914670338
12159,12159,smb1_sky_day\YuVG3cVdCEA_4_0161.jpg,smb1,sky,day,True,1.2518984747782453
9953,9953,smb1_grass_day\yrh5IKPiNZs_20_0008.jpg,smb1,grass,day,True,1.096183560837417
9211,9211,sm3dw_castle_day\YuVG3cVdCEA_3_0007.jpg,sm3dw,castle,day,True,0.5803039795246749
4088,4088,smw_desert_day\0ZI1hJ2Kalo_7_0002.jpg,smw,desert,day,True,0.380906124352441
15599,15599,smb1_underwater_day\ZtVdrcXYDzQ_12_0563.jpg,smb1,underwater,day,True,0.7414995901944197
35350,35350,smb3_desert_night\-mXxAMAA6-Y_8_0310.jpg,smb3,desert,night,False,1.0
20940,20940,sm3dw_ice_day\6kj1CljrOSs_3_0143.jpg,sm3dw,ice,day,True,0.47553028005024095
19362,19362,nsmb_underground_night\yrh5IKPiNZs_8_0050.jpg,nsmb,underground,night,True,1.3528233747194023
33496,33496,smw_airship_day\0ZI1hJ2Kalo_10_0060.jpg,smw,airship,day,False,1.0
27032,27032,smw_grass_night\Xtg_BIX3E78_4_0055.jpg,smw,grass,night,True,0.379991437817136
2077,2077,nsmb_airship_night\sibl3_fJTds_25_0067.jpg,nsmb,airship,night,True,1.4151789353834578
34677,34677,nsmb_desert_night\6kj1CljrOSs_4_0048.jpg,nsmb,desert,night,False,1.0
28325,28325,menu\jI023XwCR04_16_0021.jpg,menu,,,True,1.3228280864947417
31182,31182,nsmb_castle_day\yrh5IKPiNZs_2_0146.jpg,nsmb,castle,day,False,1.0
10408,10408,menu\asAgPrbyePY_11_0089.jpg,menu,,,True,1.3228280864947417
12284,12284,smw_ice_day\uSdL2GGk7cY_5_0033.jpg,smw,ice,day,True,0.5938825977433875
35832,35832,smb3_desert_night\-mXxAMAA6-Y_8_0792.jpg,smb3,desert,night,False,1.0
31955,31955,sm3dw_sky_day\sibl3_fJTds_10_0014.jpg,sm3dw,sky,day,False,1.0
12251,12251,smw_grass_night\asAgPrbyePY_0_0090.jpg,smw,grass,night,True,0.379991437817136
10487,10487,menu\asAgPrbyePY_11_0168.jpg,menu,,,True,1.3228280864947417
3779,3779,nsmb_underground_night\yrh5IKPiNZs_12_0036.jpg,nsmb,underground,night,True,1.3528233747194023
12855,12855,menu\Ejn1M5ai_iI_2_0215.jpg,menu,,,True,1.3228280864947417
25529,25529,sm3dw_ice_day\Ejn1M5ai_iI_8_0025.jpg,sm3dw,ice,day,True,0.47553028005024095
14409,14409,smb1_ice_night\zXXtMhjoOCU_5_0033.jpg,smb1,ice,night,True,0.8370604270092479
4125,4125,smw_desert_day\0ZI1hJ2Kalo_7_0039.jpg,smw,desert,day,True,0.380906124352441
34554,34554,nsmb_sky_night\8y54Wlsyte8_13_0345.jpg,nsmb,sky,night,False,1.0
17869,17869,sm3dw_grass_day\h082aQwtlR4_11_0009.jpg,sm3dw,grass,day,True,0.4352893275588893
4124,4124,smw_desert_day\0ZI1hJ2Kalo_7_0038.jpg,smw,desert,day,True,0.380906124352441
14236,14236,smb1_ice_day\asAgPrbyePY_8_0035.jpg,smb1,ice,day,True,1.1975218381639878
6263,6263,smb3_jungle_night\h082aQwtlR4_5_0133.jpg,smb3,jungle,night,True,1.181297693812866
29843,29843,smb3_jungle_night\yrh5IKPiNZs_18_0628.jpg,smb3,jungle,night,False,1.0
10948,10948,menu\jI023XwCR04_21_0255.jpg,menu,,,True,1.3228280864947417
9391,9391,smb3_underground_day\jI023XwCR04_7_0142.jpg,smb3,underground,day,True,1.6421001575928964
31153,31153,nsmb_castle_day\yrh5IKPiNZs_2_0117.jpg,nsmb,castle,day,False,1.0
9579,9579,smw_grass_day\QmVPmh10FVE_8_0014.jpg,smw,grass,day,True,0.5436262788425023
29466,29466,smb3_jungle_night\yrh5IKPiNZs_18_0251.jpg,smb3,jungle,night,False,1.0
20992,20992,sm3dw_grass_day\8y54Wlsyte8_3_0011.jpg,sm3dw,grass,day,True,0.4352893275588893
25764,25764,menu\zXXtMhjoOCU_6_0148.jpg,menu,,,True,1.3228280864947417
10459,10459,menu\asAgPrbyePY_11_0140.jpg,menu,,,True,1.3228280864947417
5754,5754,smw_castle_day\jI023XwCR04_18_0138.jpg,smw,castle,day,True,0.7247328914670338
13918,13918,nsmb_castle_day\sibl3_fJTds_5_0137.jpg,nsmb,castle,day,True,1.648249661736454
5449,5449,sm3dw_grass_day\YuVG3cVdCEA_2_0010.jpg,sm3dw,grass,day,True,0.4352893275588893
32204,32204,nsmb_grass_day\sibl3_fJTds_14_0083.jpg,nsmb,grass,day,False,1.0
718,718,nsmb_airship_night\sibl3_fJTds_23_0086.jpg,nsmb,airship,night,True,1.4151789353834578
19759,19759,smb1_grass_night\sibl3_fJTds_0_0007.jpg,smb1,grass,night,True,0.7662255921126964
19145,19145,menu\ZtVdrcXYDzQ_2_0193.jpg,menu,,,True,1.3228280864947417
1531,1531,menu\asAgPrbyePY_9_0002.jpg,menu,,,True,1.3228280864947417
1373,1373,smb1_underground_day\f6ouZR_ORgo_3_0145.jpg,smb1,underground,day,True,1.7159536349749198
5028,5028,smw_castle_night\-mXxAMAA6-Y_1_0004.jpg,smw,castle,night,True,0.5065838503030027
7319,7319,smw_ice_day\6kj1CljrOSs_1_0011.jpg,smw,ice,day,True,0.5938825977433875
846,846,nsmb_airship_night\sibl3_fJTds_23_0214.jpg,nsmb,airship,night,True,1.4151789353834578
18290,18290,menu\f6ouZR_ORgo_5_0173.jpg,menu,,,True,1.3228280864947417
35429,35429,smb3_desert_night\-mXxAMAA6-Y_8_0389.jpg,smb3,desert,night,False,1.0
20423,20423,smw_ghosthouse_night\6kj1CljrOSs_7_0302.jpg,smw,ghosthouse,night,True,0.7224978127154451
20452,20452,smw_ghosthouse_night\6kj1CljrOSs_7_0331.jpg,smw,ghosthouse,night,True,0.7224978127154451
23315,23315,smb1_sky_day\-mXxAMAA6-Y_10_0041.jpg,smb1,sky,day,True,1.2518984747782453
4096,4096,smw_desert_day\0ZI1hJ2Kalo_7_0010.jpg,smw,desert,day,True,0.380906124352441
5376,5376,smw_airship_day\jI023XwCR04_9_0025.jpg,smw,airship,day,True,0.8902110146772654
12771,12771,menu\Ejn1M5ai_iI_2_0131.jpg,menu,,,True,1.3228280864947417
1704,1704,menu\asAgPrbyePY_9_0175.jpg,menu,,,True,1.3228280864947417
9497,9497,menu\f6ouZR_ORgo_2_0088.jpg,menu,,,True,1.3228280864947417
22024,22024,menu\Xtg_BIX3E78_10_0219.jpg,menu,,,True,1.3228280864947417
10977,10977,menu\jI023XwCR04_2_0014.jpg,menu,,,True,1.3228280864947417
2048,2048,nsmb_airship_night\sibl3_fJTds_25_0038.jpg,nsmb,airship,night,True,1.4151789353834578
16296,16296,smb3_desert_day\Ejn1M5ai_iI_1_0066.jpg,smb3,desert,day,True,0.7350127820986567
3788,3788,nsmb_underground_night\yrh5IKPiNZs_12_0045.jpg,nsmb,underground,night,True,1.3528233747194023
20925,20925,sm3dw_ice_day\6kj1CljrOSs_3_0128.jpg,sm3dw,ice,day,True,0.47553028005024095
16134,16134,smb1_desert_day\jI023XwCR04_17_0048.jpg,smb1,desert,day,True,0.7680699921763864
8392,8392,smb3_ghosthouse_night\-mXxAMAA6-Y_18_0357.jpg,smb3,ghosthouse,night,True,1.3941627436076967
11516,11516,smw_castle_day\YuVG3cVdCEA_6_0026.jpg,smw,castle,day,True,0.7247328914670338
27102,27102,smw_jungle_day\-mXxAMAA6-Y_14_0032.jpg,smw,jungle,day,True,0.8758082891385972
32306,32306,nsmb_grass_day\sibl3_fJTds_14_0185.jpg,nsmb,grass,day,False,1.0
31292,31292,nsmb_underground_night\yrh5IKPiNZs_14_0104.jpg,nsmb,underground,night,False,1.0
12274,12274,smw_ice_day\uSdL2GGk7cY_5_0023.jpg,smw,ice,day,True,0.5938825977433875
23388,23388,smb1_sky_day\-mXxAMAA6-Y_10_0114.jpg,smb1,sky,day,True,1.2518984747782453
3993,3993,smw_sky_day\h082aQwtlR4_13_0030.jpg,smw,sky,day,True,0.6208494030072771
22564,22564,menu\Ejn1M5ai_iI_10_0164.jpg,menu,,,True,1.3228280864947417
14284,14284,smb1_ice_day\asAgPrbyePY_8_0083.jpg,smb1,ice,day,True,1.1975218381639878
2820,2820,smb3_underwater_day\-mXxAMAA6-Y_15_0072.jpg,smb3,underwater,day,True,0.7095859521467321
31411,31411,nsmb_underground_night\yrh5IKPiNZs_14_0223.jpg,nsmb,underground,night,False,1.0
7631,7631,menu\8y54Wlsyte8_6_0046.jpg,menu,,,True,1.3228280864947417
20789,20789,smw_castle_day\QmVPmh10FVE_6_0021.jpg,smw,castle,day,True,0.7247328914670338
16881,16881,smw_sky_day\6kj1CljrOSs_9_0051.jpg,smw,sky,day,True,0.6208494030072771
20217,20217,smw_ghosthouse_night\6kj1CljrOSs_7_0096.jpg,smw,ghosthouse,night,True,0.7224978127154451
12178,12178,smw_grass_night\asAgPrbyePY_0_0017.jpg,smw,grass,night,True,0.379991437817136
22238,22238,nsmb_underground_day\yrh5IKPiNZs_10_0076.jpg,nsmb,underground,day,True,1.9353866006943483
35906,35906,smb3_desert_night\-mXxAMAA6-Y_8_0866.jpg,smb3,desert,night,False,1.0
34232,34232,nsmb_sky_night\8y54Wlsyte8_13_0023.jpg,nsmb,sky,night,False,1.0
30201,30201,nsmb_jungle_night\sibl3_fJTds_21_0326.jpg,nsmb,jungle,night,False,1.0
30654,30654,nsmb_jungle_night\bCG_Ex7g9nE_8_0028.jpg,nsmb,jungle,night,False,1.0
33936,33936,smb1_grass_night\sibl3_fJTds_4_0099.jpg,smb1,grass,night,False,1.0
10651,10651,sm3dw_castle_day\ZtVdrcXYDzQ_11_0003.jpg,sm3dw,castle,day,True,0.5803039795246749
26194,26194,nsmb_ice_night\zXXtMhjoOCU_0_0176.jpg,nsmb,ice,night,True,0.9441021606792226
34704,34704,nsmb_desert_night\6kj1CljrOSs_4_0075.jpg,nsmb,desert,night,False,1.0
14701,14701,smb1_ice_night\zXXtMhjoOCU_5_0325.jpg,smb1,ice,night,True,0.8370604270092479
15625,15625,smb1_underwater_day\ZtVdrcXYDzQ_12_0589.jpg,smb1,underwater,day,True,0.7414995901944197
20879,20879,sm3dw_ice_day\6kj1CljrOSs_3_0082.jpg,sm3dw,ice,day,True,0.47553028005024095
31272,31272,nsmb_underground_night\yrh5IKPiNZs_14_0084.jpg,nsmb,underground,night,False,1.0
572,572,smb3_airship_night\ZtVdrcXYDzQ_10_0093.jpg,smb3,airship,night,True,1.2007242129203555
18826,18826,smb1_grass_night\bCG_Ex7g9nE_5_0155.jpg,smb1,grass,night,True,0.7662255921126964
35846,35846,smb3_desert_night\-mXxAMAA6-Y_8_0806.jpg,smb3,desert,night,False,1.0
35750,35750,smb3_desert_night\-mXxAMAA6-Y_8_0710.jpg,smb3,desert,night,False,1.0
2408,2408,nsmb_airship_night\sibl3_fJTds_25_0398.jpg,nsmb,airship,night,True,1.4151789353834578
15514,15514,smb1_underwater_day\ZtVdrcXYDzQ_12_0478.jpg,smb1,underwater,day,True,0.7414995901944197
20367,20367,smw_ghosthouse_night\6kj1CljrOSs_7_0246.jpg,smw,ghosthouse,night,True,0.7224978127154451
8750,8750,smb3_ghosthouse_night\-mXxAMAA6-Y_18_0715.jpg,smb3,ghosthouse,night,True,1.3941627436076967
9100,9100,smb3_ghosthouse_night\-mXxAMAA6-Y_18_1065.jpg,smb3,ghosthouse,night,True,1.3941627436076967
14175,14175,menu\Xtg_BIX3E78_9_0133.jpg,menu,,,True,1.3228280864947417
35652,35652,smb3_desert_night\-mXxAMAA6-Y_8_0612.jpg,smb3,desert,night,False,1.0
5743,5743,smw_castle_day\jI023XwCR04_18_0127.jpg,smw,castle,day,True,0.7247328914670338
9980,9980,sm3dw_grass_day\YuVG3cVdCEA_0_0005.jpg,sm3dw,grass,day,True,0.4352893275588893
28193,28193,menu\8y54Wlsyte8_10_0069.jpg,menu,,,True,1.3228280864947417
21136,21136,nsmb_ice_night\zXXtMhjoOCU_2_0127.jpg,nsmb,ice,night,True,0.9441021606792226
29512,29512,smb3_jungle_night\yrh5IKPiNZs_18_0297.jpg,smb3,jungle,night,False,1.0
23303,23303,smb1_sky_day\-mXxAMAA6-Y_10_0029.jpg,smb1,sky,day,True,1.2518984747782453
34786,34786,nsmb_underground_day\yrh5IKPiNZs_9_0007.jpg,nsmb,underground,day,False,1.0
23846,23846,smb3_airship_night\bCG_Ex7g9nE_10_0455.jpg,smb3,airship,night,True,1.2007242129203555
2210,2210,nsmb_airship_night\sibl3_fJTds_25_0200.jpg,nsmb,airship,night,True,1.4151789353834578
31747,31747,menu\QmVPmh10FVE_10_0196.jpg,menu,,,False,1.0
14878,14878,smb1_ice_night\zXXtMhjoOCU_5_0502.jpg,smb1,ice,night,True,0.8370604270092479
20821,20821,sm3dw_ice_day\6kj1CljrOSs_3_0024.jpg,sm3dw,ice,day,True,0.47553028005024095
9416,9416,menu\f6ouZR_ORgo_2_0007.jpg,menu,,,True,1.3228280864947417
317,317,nsmb_sky_day\bCG_Ex7g9nE_11_0105.jpg,nsmb,sky,day,True,1.4119889279822648
34696,34696,nsmb_desert_night\6kj1CljrOSs_4_0067.jpg,nsmb,desert,night,False,1.0
14808,14808,smb1_ice_night\zXXtMhjoOCU_5_0432.jpg,smb1,ice,night,True,0.8370604270092479
35172,35172,smb3_desert_night\-mXxAMAA6-Y_8_0132.jpg,smb3,desert,night,False,1.0
5754,5754,smw_castle_day\jI023XwCR04_18_0138.jpg,smw,castle,day,True,0.7247328914670338
28159,28159,menu\8y54Wlsyte8_10_0035.jpg,menu,,,True,1.3228280864947417
21744,21744,smw_ghosthouse_day\6kj1CljrOSs_6_0003.jpg,smw,ghosthouse,day,True,1.033625388126133
20522,20522,sm3dw_sky_day\QmVPmh10FVE_7_0029.jpg,sm3dw,sky,day,True,0.4971229862651126
29329,29329,smb3_jungle_night\yrh5IKPiNZs_18_0114.jpg,smb3,jungle,night,False,1.0
21375,21375,menu\ZtVdrcXYDzQ_0_0169.jpg,menu,,,True,1.3228280864947417
36038,36038,smb3_desert_night\-mXxAMAA6-Y_8_0998.jpg,smb3,desert,night,False,1.0
3083,3083,sm3dw_grass_day\asAgPrbyePY_7_0025.jpg,sm3dw,grass,day,True,0.4352893275588893
12234,12234,smw_grass_night\asAgPrbyePY_0_0073.jpg,smw,grass,night,True,0.379991437817136
19853,19853,smb1_grass_night\sibl3_fJTds_0_0101.jpg,smb1,grass,night,True,0.7662255921126964
20091,20091,sm3dw_desert_day\bCG_Ex7g9nE_0_0060.jpg,sm3dw,desert,day,True,0.3049969752850617
6488,6488,smb3_jungle_night\h082aQwtlR4_5_0358.jpg,smb3,jungle,night,True,1.181297693812866
24899,24899,smb1_ghosthouse_night\jI023XwCR04_10_0503.jpg,smb1,ghosthouse,night,True,1.4568652323540725
9617,9617,smb3_desert_day\YuVG3cVdCEA_7_0034.jpg,smb3,desert,day,True,0.7350127820986567
15316,15316,smb1_underwater_day\ZtVdrcXYDzQ_12_0280.jpg,smb1,underwater,day,True,0.7414995901944197
14094,14094,menu\Xtg_BIX3E78_9_0052.jpg,menu,,,True,1.3228280864947417
11775,11775,sm3dw_desert_day\0ZI1hJ2Kalo_8_0032.jpg,sm3dw,desert,day,True,0.3049969752850617
34852,34852,smb1_underground_day\0ZI1hJ2Kalo_11_0023.jpg,smb1,underground,day,False,1.0
18405,18405,menu\Ejn1M5ai_iI_7_0028.jpg,menu,,,True,1.3228280864947417
18617,18617,menu\Ejn1M5ai_iI_7_0240.jpg,menu,,,True,1.3228280864947417
31624,31624,menu\QmVPmh10FVE_10_0073.jpg,menu,,,False,1.0
20801,20801,sm3dw_ice_day\6kj1CljrOSs_3_0004.jpg,sm3dw,ice,day,True,0.47553028005024095
13098,13098,smb1_grass_night\sibl3_fJTds_2_0048.jpg,smb1,grass,night,True,0.7662255921126964
15316,15316,smb1_underwater_day\ZtVdrcXYDzQ_12_0280.jpg,smb1,underwater,day,True,0.7414995901944197
12420,12420,sm3dw_underground_day\uSdL2GGk7cY_1_0006.jpg,sm3dw,underground,day,True,0.6813971040761194
13035,13035,nsmb_sky_day\Xtg_BIX3E78_0_0135.jpg,nsmb,sky,day,True,1.4119889279822648
6588,6588,smb3_jungle_night\h082aQwtlR4_5_0458.jpg,smb3,jungle,night,True,1.181297693812866
26605,26605,sm3dw_grass_day\h082aQwtlR4_4_0026.jpg,sm3dw,grass,day,True,0.4352893275588893
5349,5349,smb3_sky_day\Xtg_BIX3E78_7_0178.jpg,smb3,sky,day,True,1.1980176158743994
13872,13872,nsmb_castle_day\sibl3_fJTds_5_0091.jpg,nsmb,castle,day,True,1.648249661736454
24085,24085,nsmb_underground_night\yrh5IKPiNZs_15_0049.jpg,nsmb,underground,night,True,1.3528233747194023
32070,32070,sm3dw_sky_day\sibl3_fJTds_10_0129.jpg,sm3dw,sky,day,False,1.0
20702,20702,sm3dw_underground_day\8y54Wlsyte8_14_0099.jpg,sm3dw,underground,day,True,0.6813971040761194
5017,5017,smb1_underground_day\sibl3_fJTds_1_0040.jpg,smb1,underground,day,True,1.7159536349749198
21042,21042,nsmb_ice_night\zXXtMhjoOCU_2_0033.jpg,nsmb,ice,night,True,0.9441021606792226
8552,8552,smb3_ghosthouse_night\-mXxAMAA6-Y_18_0517.jpg,smb3,ghosthouse,night,True,1.3941627436076967
10003,10003,sm3dw_grass_day\YuVG3cVdCEA_0_0028.jpg,sm3dw,grass,day,True,0.4352893275588893
20306,20306,smw_ghosthouse_night\6kj1CljrOSs_7_0185.jpg,smw,ghosthouse,night,True,0.7224978127154451
24573,24573,smb1_ghosthouse_night\jI023XwCR04_10_0177.jpg,smb1,ghosthouse,night,True,1.4568652323540725
18162,18162,menu\f6ouZR_ORgo_5_0045.jpg,menu,,,True,1.3228280864947417
17568,17568,nsmb_grass_day\sibl3_fJTds_7_0050.jpg,nsmb,grass,day,True,1.2363614798818052
20836,20836,sm3dw_ice_day\6kj1CljrOSs_3_0039.jpg,sm3dw,ice,day,True,0.47553028005024095
